,chipset,mac,sensitive,serverTime,serviceNumber,value,tags,Distance,Battery,Latitude,Longitude,Date,Time
268,Green1,9F:43:45:5F:F1:42,,2022-06-10T19:21:25.624591,0,"['21.50', '87.43', '-15.886049', '-47.811805']",['iisc'],21.50,87.43,-15.886049,-47.811805,06/10/22,19:21:25
269,Green1,9F:43:45:5F:F1:42,,2022-06-10T19:00:04.648061,0,"['184.26', '86.72', '-15.885959', '-47.811809']",['iisc'],184.26,86.72,-15.885959,-47.811809,06/10/22,19:00:04
270,Green1,9F:43:45:5F:F1:42,,2022-06-10T18:28:15.506680,0,"['12.69', '87.00', '-15.885871', '-47.811821']",['iisc'],12.69,87.00,-15.885871,-47.811821,06/10/22,18:28:15
271,Green1,9F:43:45:5F:F1:42,,2022-06-10T18:06:24.980093,0,"['13.00', '88.57', '-15.885631', '-47.811728']",['iisc'],13.00,88.57,-15.885631,-47.811728,06/10/22,18:06:24
272,Green1,9F:43:45:5F:F1:42,,2022-06-10T17:44:42.115457,0,"['12.14', '87.29', '-15.885837', '-47.811667']",['iisc'],12.14,87.29,-15.885837,-47.811667,06/10/22,17:44:42
273,Green1,9F:43:45:5F:F1:42,,2022-06-10T17:23:09.170047,0,"['92.40', '90.00', '-15.885936', '-47.811841']",['iisc'],92.40,90.00,-15.885936,-47.811841,06/10/22,17:23:09
274,Green1,9F:43:45:5F:F1:42,,2022-06-10T17:01:02.483787,0,"['12.52', '87.14', '-15.885948', '-47.811865']",['iisc'],12.52,87.14,-15.885948,-47.811865,06/10/22,17:01:02
275,Green1,9F:43:45:5F:F1:42,,2022-06-10T16:39:31.799641,0,"['92.56', '81.43', '-15.885612', '-47.811647']",['iisc'],92.56,81.43,-15.885612,-47.811647,06/10/22,16:39:31
276,Green1,9F:43:45:5F:F1:42,,2022-06-10T16:06:28.571620,0,"['94.26', '86.14', '-15.886421', '-47.812669']",['iisc'],94.26,86.14,-15.886421,-47.812669,06/10/22,16:06:28
277,Green1,9F:43:45:5F:F1:42,,2022-06-10T15:44:42.237785,0,"['173.38', '90.57', '-15.886024', '-47.811937']",['iisc'],173.38,90.57,-15.886024,-47.811937,06/10/22,15:44:42
278,Green1,9F:43:45:5F:F1:42,,2022-06-10T15:23:04.243540,0,"['12.46', '85.43', '-15.885872', '-47.811781']",['iisc'],12.46,85.43,-15.885872,-47.811781,06/10/22,15:23:04
279,Green1,9F:43:45:5F:F1:42,,2022-06-10T15:00:32.009345,0,"['174.02', '-500.01', '-15.885954', '-47.811623']",['iisc'],174.02,-500.01,-15.885954,-47.811623,06/10/22,15:00:32
280,Green1,9F:43:45:5F:F1:42,,2022-06-10T14:38:17.374830,0,"['174.85', '89.72', '-15.885907', '-47.811645']",['iisc'],174.85,89.72,-15.885907,-47.811645,06/10/22,14:38:17
281,Green1,9F:43:45:5F:F1:42,,2022-06-10T14:16:37.061421,0,"['93.88', '83.43', '-15.885951', '-47.811955']",['iisc'],93.88,83.43,-15.885951,-47.811955,06/10/22,14:16:37
282,Green1,9F:43:45:5F:F1:42,,2022-06-10T13:54:48.936575,0,"['174.14', '85.29', '-15.885793', '-47.811929']",['iisc'],174.14,85.29,-15.885793,-47.811929,06/10/22,13:54:48
283,Green1,9F:43:45:5F:F1:42,,2022-06-10T13:26:43.845632,0,"['255.10', '87.00', '-15.886004', '-47.811941']",['iisc'],255.10,87.00,-15.886004,-47.811941,06/10/22,13:26:43
284,Green1,9F:43:45:5F:F1:42,,2022-06-10T13:04:46.984211,0,"['174.22', '86.14', '-15.885943', '-47.811838']",['iisc'],174.22,86.14,-15.885943,-47.811838,06/10/22,13:04:46
285,Green1,9F:43:45:5F:F1:42,,2022-06-10T12:42:50.532644,0,"['11.14', '87.29', '-15.885778', '-47.811759']",['iisc'],11.14,87.29,-15.885778,-47.811759,06/10/22,12:42:50
286,Green1,9F:43:45:5F:F1:42,,2022-06-10T00:07:53.576710,0,"['52.78', '88.86', '-15.885725', '-47.811868']",['iisc'],52.78,88.86,-15.885725,-47.811868,06/10/22,00:07:53
287,Green1,9F:43:45:5F:F1:42,,2022-06-09T23:46:16.415136,0,"['52.76', '90.00', '-15.885199', '-47.812042']",['iisc'],52.76,90.00,-15.885199,-47.812042,06/09/22,23:46:16
288,Green1,9F:43:45:5F:F1:42,,2022-06-09T23:24:15.236352,0,"['52.75', '91.43', '-15.885968', '-47.811937']",['iisc'],52.75,91.43,-15.885968,-47.811937,06/09/22,23:24:15
289,Green1,9F:43:45:5F:F1:42,,2022-06-09T23:02:41.823198,0,"['52.79', '88.72', '-15.886155', '-47.811886']",['iisc'],52.79,88.72,-15.886155,-47.811886,06/09/22,23:02:41
290,Green1,9F:43:45:5F:F1:42,,2022-06-09T22:40:48.904775,0,"['52.84', '-500.01', '-15.885714', '-47.811640']",['iisc'],52.84,-500.01,-15.885714,-47.811640,06/09/22,22:40:48
291,Green1,9F:43:45:5F:F1:42,,2022-06-09T22:19:36.509656,0,"['52.94', '86.43', '-15.885971', '-47.811674']",['iisc'],52.94,86.43,-15.885971,-47.811674,06/09/22,22:19:36
292,Green1,9F:43:45:5F:F1:42,,2022-06-09T21:57:43.305159,0,"['52.91', '86.57', '-15.885987', '-47.811613']",['iisc'],52.91,86.57,-15.885987,-47.811613,06/09/22,21:57:43
293,Green1,9F:43:45:5F:F1:42,,2022-06-09T21:36:06.108742,0,"['52.89', '88.86', '-15.884311', '-47.809288']",['iisc'],52.89,88.86,-15.884311,-47.809288,06/09/22,21:36:06
294,Green1,9F:43:45:5F:F1:42,,2022-06-09T21:13:42.491760,0,"['52.91', '87.57', '-15.886520', '-47.812486']",['iisc'],52.91,87.57,-15.886520,-47.812486,06/09/22,21:13:42
295,Green1,9F:43:45:5F:F1:42,,2022-06-09T20:52:02.270843,0,"['52.94', '-500.01', '-15.886276', '-47.812161']",['iisc'],52.94,-500.01,-15.886276,-47.812161,06/09/22,20:52:02
296,Green1,9F:43:45:5F:F1:42,,2022-06-09T20:29:14.372870,0,"['52.99', '83.43', '-15.886185', '-47.812121']",['iisc'],52.99,83.43,-15.886185,-47.812121,06/09/22,20:29:14
297,Green1,9F:43:45:5F:F1:42,,2022-06-09T20:07:39.021827,0,"['54.33', '90.72', '-15.886166', '-47.811839']",['iisc'],54.33,90.72,-15.886166,-47.811839,06/09/22,20:07:39
298,Green1,9F:43:45:5F:F1:42,,2022-06-09T19:46:11.175073,0,"['206.24', '-500.01', '-15.885951', '-47.811908']",['iisc'],206.24,-500.01,-15.885951,-47.811908,06/09/22,19:46:11
299,Green1,9F:43:45:5F:F1:42,,2022-06-09T19:25:01.880883,0,"['359.65', '86.29', '-15.886101', '-47.811936']",['iisc'],359.65,86.29,-15.886101,-47.811936,06/09/22,19:25:01
300,Green1,9F:43:45:5F:F1:42,,2022-06-09T19:03:32.301232,0,"['205.95', '85.72', '-15.886021', '-47.811764']",['iisc'],205.95,85.72,-15.886021,-47.811764,06/09/22,19:03:32
301,Green1,9F:43:45:5F:F1:42,,2022-06-09T18:41:48.015038,0,"['435.54', '83.43', '-15.886082', '-47.811571']",['iisc'],435.54,83.43,-15.886082,-47.811571,06/09/22,18:41:48
302,Green1,9F:43:45:5F:F1:42,,2022-06-09T18:20:15.271052,0,"['439.78', '86.72', '-15.886020', '-47.811878']",['iisc'],439.78,86.72,-15.886020,-47.811878,06/09/22,18:20:15
303,Green1,9F:43:45:5F:F1:42,,2022-06-09T17:58:46.139621,0,"['591.29', '-500.01', '-15.885962', '-47.811810']",['iisc'],591.29,-500.01,-15.885962,-47.811810,06/09/22,17:58:46
304,Green1,9F:43:45:5F:F1:42,,2022-06-09T17:37:32.439388,0,"['741.58', '86.00', '-15.886126', '-47.811792']",['iisc'],741.58,86.00,-15.886126,-47.811792,06/09/22,17:37:32
305,Green1,9F:43:45:5F:F1:42,,2022-06-09T17:15:41.163043,0,"['741.92', '87.00', '-15.886068', '-47.811838']",['iisc'],741.92,87.00,-15.886068,-47.811838,06/09/22,17:15:41
306,Green1,9F:43:45:5F:F1:42,,2022-06-09T16:54:01.042044,0,"['745.00', '85.43', '-15.886046', '-47.811849']",['iisc'],745.00,85.43,-15.886046,-47.811849,06/09/22,16:54:01
307,Green1,9F:43:45:5F:F1:42,,2022-06-09T16:32:19.391291,0,"['673.03', '-500.01', '-15.886023', '-47.811785']",['iisc'],673.03,-500.01,-15.886023,-47.811785,06/09/22,16:32:19
308,Green1,9F:43:45:5F:F1:42,,2022-06-09T16:11:06.673863,0,"['675.49', '85.86', '-15.886030', '-47.811842']",['iisc'],675.49,85.86,-15.886030,-47.811842,06/09/22,16:11:06
309,Green1,9F:43:45:5F:F1:42,,2022-06-09T15:49:33.579651,0,"['819.02', '88.00', '-15.886432', '-47.811849']",['iisc'],819.02,88.00,-15.886432,-47.811849,06/09/22,15:49:33
310,Green1,9F:43:45:5F:F1:42,,2022-06-09T15:22:58.529411,0,"['673.46', '88.57', '-15.885998', '-47.811819']",['iisc'],673.46,88.57,-15.885998,-47.811819,06/09/22,15:22:58
311,Green1,9F:43:45:5F:F1:42,,2022-06-09T15:01:16.071634,0,"['744.82', '-500.01', '-15.886066', '-47.811819']",['iisc'],744.82,-500.01,-15.886066,-47.811819,06/09/22,15:01:16
312,Green1,9F:43:45:5F:F1:42,,2022-06-09T14:39:59.370281,0,"['668.52', '84.14', '-15.886623', '-47.811653']",['iisc'],668.52,84.14,-15.886623,-47.811653,06/09/22,14:39:59
313,Green1,9F:43:45:5F:F1:42,,2022-06-09T14:17:55.358892,0,"['601.88', '85.57', '-15.885941', '-47.811793']",['iisc'],601.88,85.57,-15.885941,-47.811793,06/09/22,14:17:55
314,Green1,9F:43:45:5F:F1:42,,2022-06-09T13:56:19.820091,0,"['747.88', '86.72', '-15.884654', '-47.810085']",['iisc'],747.88,86.72,-15.884654,-47.810085,06/09/22,13:56:19
315,Green1,9F:43:45:5F:F1:42,,2022-06-09T13:33:39.748337,0,"['668.60', '93.14', '-15.886079', '-47.811928']",['iisc'],668.60,93.14,-15.886079,-47.811928,06/09/22,13:33:39
316,Green1,9F:43:45:5F:F1:42,,2022-06-09T04:37:15.852320,0,"['5.72', '91.43', '-15.886021', '-47.811776']",['iisc'],5.72,91.43,-15.886021,-47.811776,06/09/22,04:37:15
317,Green1,9F:43:45:5F:F1:42,,2022-06-09T04:15:10.984378,0,"['5.81', '86.14', '-15.885831', '-47.811955']",['iisc'],5.81,86.14,-15.885831,-47.811955,06/09/22,04:15:10
318,Green1,9F:43:45:5F:F1:42,,2022-06-09T02:59:21.752219,0,"['115.97', '86.29', '-15.885862', '-47.811641']",['iisc'],115.97,86.29,-15.885862,-47.811641,06/09/22,02:59:21
319,Green1,9F:43:45:5F:F1:42,,2022-06-09T00:52:03.119222,0,"['3.86', '90.14', '-15.886070', '-47.811886']",['iisc'],3.86,90.14,-15.886070,-47.811886,06/09/22,00:52:03
320,Green1,9F:43:45:5F:F1:42,,2022-06-09T00:30:13.232392,0,"['3.85', '89.14', '-15.885761', '-47.811802']",['iisc'],3.85,89.14,-15.885761,-47.811802,06/09/22,00:30:13
321,Green1,9F:43:45:5F:F1:42,,2022-06-09T00:08:36.587458,0,"['3.82', '91.57', '-15.885816', '-47.811777']",['iisc'],3.82,91.57,-15.885816,-47.811777,06/09/22,00:08:36
322,Green1,9F:43:45:5F:F1:42,,2022-06-08T23:46:32.431235,0,"['3.80', '92.57', '-15.886500', '-47.811683']",['iisc'],3.80,92.57,-15.886500,-47.811683,06/08/22,23:46:32
323,Green1,9F:43:45:5F:F1:42,,2022-06-08T23:24:26.630338,0,"['4.02', '92.00', '-15.886267', '-47.811863']",['iisc'],4.02,92.00,-15.886267,-47.811863,06/08/22,23:24:26
324,Green1,9F:43:45:5F:F1:42,,2022-06-08T23:02:27.745113,0,"['3.80', '84.29', '-15.885891', '-47.811735']",['iisc'],3.80,84.29,-15.885891,-47.811735,06/08/22,23:02:27
325,Green1,9F:43:45:5F:F1:42,,2022-06-08T22:40:29.226957,0,"['3.84', '88.86', '-15.885968', '-47.811899']",['iisc'],3.84,88.86,-15.885968,-47.811899,06/08/22,22:40:29
326,Green1,9F:43:45:5F:F1:42,,2022-06-08T22:17:48.982169,0,"['3.89', '86.57', '-15.885752', '-47.811595']",['iisc'],3.89,86.57,-15.885752,-47.811595,06/08/22,22:17:48
327,Green1,9F:43:45:5F:F1:42,,2022-06-08T21:55:54.659875,0,"['3.93', '88.00', '-15.886285', '-47.812005']",['iisc'],3.93,88.00,-15.886285,-47.812005,06/08/22,21:55:54
328,Green1,9F:43:45:5F:F1:42,,2022-06-08T21:33:35.627652,0,"['3.86', '92.29', '-15.886081', '-47.811785']",['iisc'],3.86,92.29,-15.886081,-47.811785,06/08/22,21:33:35
329,Green1,9F:43:45:5F:F1:42,,2022-06-08T21:11:41.623809,0,"['4.06', '89.57', '-15.886024', '-47.811696']",['iisc'],4.06,89.57,-15.886024,-47.811696,06/08/22,21:11:41
330,Green1,9F:43:45:5F:F1:42,,2022-06-08T20:49:50.953340,0,"['3.99', '89.86', '-15.886167', '-47.811840']",['iisc'],3.99,89.86,-15.886167,-47.811840,06/08/22,20:49:50
331,Green1,9F:43:45:5F:F1:42,,2022-06-08T20:28:10.341433,0,"['3.90', '90.00', '-15.886201', '-47.811967']",['iisc'],3.90,90.00,-15.886201,-47.811967,06/08/22,20:28:10
332,Green1,9F:43:45:5F:F1:42,,2022-06-08T20:06:27.663777,0,"['3.89', '85.86', '-15.886104', '-47.811863']",['iisc'],3.89,85.86,-15.886104,-47.811863,06/08/22,20:06:27
333,Green1,9F:43:45:5F:F1:42,,2022-06-08T19:39:51.227437,0,"['3.89', '85.86', '-15.885875', '-47.811648']",['iisc'],3.89,85.86,-15.885875,-47.811648,06/08/22,19:39:51
334,Green1,9F:43:45:5F:F1:42,,2022-06-08T19:18:22.135398,0,"['3.94', '87.57', '-15.886029', '-47.811686']",['iisc'],3.94,87.57,-15.886029,-47.811686,06/08/22,19:18:22
335,Green1,9F:43:45:5F:F1:42,,2022-06-08T18:56:58.911111,0,"['3.61', '90.57', '-15.886132', '-47.811789']",['iisc'],3.61,90.57,-15.886132,-47.811789,06/08/22,18:56:58
336,Green1,9F:43:45:5F:F1:42,,2022-06-08T18:35:33.050452,0,"['3.49', '-500.01', '-15.886030', '-47.811738']",['iisc'],3.49,-500.01,-15.886030,-47.811738,06/08/22,18:35:33
337,Green1,9F:43:45:5F:F1:42,,2022-06-08T18:13:45.464912,0,"['3.55', '90.72', '-15.885995', '-47.811874']",['iisc'],3.55,90.72,-15.885995,-47.811874,06/08/22,18:13:45
338,Green1,9F:43:45:5F:F1:42,,2022-06-08T17:52:08.457470,0,"['3.82', '86.72', '-15.886039', '-47.811780']",['iisc'],3.82,86.72,-15.886039,-47.811780,06/08/22,17:52:08
339,Green1,9F:43:45:5F:F1:42,,2022-06-08T17:30:02.587545,0,"['3.39', '86.43', '-15.885868', '-47.812258']",['iisc'],3.39,86.43,-15.885868,-47.812258,06/08/22,17:30:02
340,Green1,9F:43:45:5F:F1:42,,2022-06-08T17:07:57.188504,0,"['3.73', '86.14', '-15.886102', '-47.811674']",['iisc'],3.73,86.14,-15.886102,-47.811674,06/08/22,17:07:57
341,Green1,9F:43:45:5F:F1:42,,2022-06-08T16:46:21.711458,0,"['3.77', '-500.01', '-15.885899', '-47.812026']",['iisc'],3.77,-500.01,-15.885899,-47.812026,06/08/22,16:46:21
342,Green1,9F:43:45:5F:F1:42,,2022-06-08T16:25:04.777191,0,"['3.61', '85.72', '-15.885143', '-47.811770']",['iisc'],3.61,85.72,-15.885143,-47.811770,06/08/22,16:25:04
343,Green1,9F:43:45:5F:F1:42,,2022-06-08T16:03:26.319213,0,"['166.60', '-500.01', '-15.885973', '-47.811819']",['iisc'],166.60,-500.01,-15.885973,-47.811819,06/08/22,16:03:26
344,Green1,9F:43:45:5F:F1:42,,2022-06-08T15:41:40.153537,0,"['3.05', '84.72', '-15.886119', '-47.811828']",['iisc'],3.05,84.72,-15.886119,-47.811828,06/08/22,15:41:40
345,Green1,9F:43:45:5F:F1:42,,2022-06-08T15:19:41.504311,0,"['3.67', '-500.01', '-15.886193', '-47.811733']",['iisc'],3.67,-500.01,-15.886193,-47.811733,06/08/22,15:19:41
346,Green1,9F:43:45:5F:F1:42,,2022-06-08T14:58:08.332598,0,"['3.26', '81.57', '-15.885863', '-47.811625']",['iisc'],3.26,81.57,-15.885863,-47.811625,06/08/22,14:58:08
347,Green1,9F:43:45:5F:F1:42,,2022-06-08T14:36:33.017570,0,"['3.33', '-500.01', '-15.886085', '-47.811859']",['iisc'],3.33,-500.01,-15.886085,-47.811859,06/08/22,14:36:33
348,Green1,9F:43:45:5F:F1:42,,2022-06-08T14:14:39.216567,0,"['3.24', '86.43', '-15.885945', '-47.811842']",['iisc'],3.24,86.43,-15.885945,-47.811842,06/08/22,14:14:39
349,Green1,9F:43:45:5F:F1:42,,2022-06-08T13:52:59.703103,0,"['3.77', '-500.01', '-15.885965', '-47.811876']",['iisc'],3.77,-500.01,-15.885965,-47.811876,06/08/22,13:52:59
350,Green1,9F:43:45:5F:F1:42,,2022-06-08T13:31:40.240760,0,"['3.49', '82.86', '-15.886159', '-47.812014']",['iisc'],3.49,82.86,-15.886159,-47.812014,06/08/22,13:31:40
351,Green1,9F:43:45:5F:F1:42,,2022-06-08T13:09:43.557610,0,"['3.74', '86.29', '-15.885986', '-47.811927']",['iisc'],3.74,86.29,-15.885986,-47.811927,06/08/22,13:09:43
352,Green1,9F:43:45:5F:F1:42,,2022-06-08T12:48:09.267196,0,"['3.90', '87.86', '-15.886036', '-47.811840']",['iisc'],3.90,87.86,-15.886036,-47.811840,06/08/22,12:48:09
353,Green1,9F:43:45:5F:F1:42,,2022-06-08T12:26:27.095131,0,"['3.80', '-500.01', '-15.885854', '-47.811851']",['iisc'],3.80,-500.01,-15.885854,-47.811851,06/08/22,12:26:27
354,Green1,9F:43:45:5F:F1:42,,2022-06-08T12:05:10.801387,0,"['3.82', '88.29', '-15.886166', '-47.811697']",['iisc'],3.82,88.29,-15.886166,-47.811697,06/08/22,12:05:10
355,Green1,9F:43:45:5F:F1:42,,2022-06-08T11:43:34.811179,0,"['3.87', '84.86', '-15.886057', '-47.811803']",['iisc'],3.87,84.86,-15.886057,-47.811803,06/08/22,11:43:34
356,Green1,9F:43:45:5F:F1:42,,2022-06-08T11:22:01.890141,0,"['3.71', '-500.01', '-15.886042', '-47.811837']",['iisc'],3.71,-500.01,-15.886042,-47.811837,06/08/22,11:22:01
357,Green1,9F:43:45:5F:F1:42,,2022-06-08T11:00:17.959226,0,"['4.28', '83.00', '-15.885913', '-47.811954']",['iisc'],4.28,83.00,-15.885913,-47.811954,06/08/22,11:00:17
358,Green1,9F:43:45:5F:F1:42,,2022-06-08T10:38:38.241918,0,"['4.12', '-500.01', '-15.886078', '-47.811755']",['iisc'],4.12,-500.01,-15.886078,-47.811755,06/08/22,10:38:38
359,Green1,9F:43:45:5F:F1:42,,2022-06-08T10:16:36.089741,0,"['4.64', '92.43', '-15.886037', '-47.811845']",['iisc'],4.64,92.43,-15.886037,-47.811845,06/08/22,10:16:36
360,Green1,9F:43:45:5F:F1:42,,2022-06-08T09:55:00.036549,0,"['3.38', '88.29', '-15.885668', '-47.811636']",['iisc'],3.38,88.29,-15.885668,-47.811636,06/08/22,09:55:00
361,Green1,9F:43:45:5F:F1:42,,2022-06-08T09:33:24.232197,0,"['3.38', '-500.01', '-15.885708', '-47.811763']",['iisc'],3.38,-500.01,-15.885708,-47.811763,06/08/22,09:33:24
362,Green1,9F:43:45:5F:F1:42,,2022-06-08T09:12:01.183392,0,"['3.36', '89.00', '-15.886098', '-47.812144']",['iisc'],3.36,89.00,-15.886098,-47.812144,06/08/22,09:12:01
363,Green1,9F:43:45:5F:F1:42,,2022-06-08T08:50:25.312230,0,"['3.16', '89.14', '-15.885814', '-47.811694']",['iisc'],3.16,89.14,-15.885814,-47.811694,06/08/22,08:50:25
364,Green1,9F:43:45:5F:F1:42,,2022-06-08T08:23:14.183323,0,"['3.22', '85.14', '-15.885971', '-47.811761']",['iisc'],3.22,85.14,-15.885971,-47.811761,06/08/22,08:23:14
365,Green1,9F:43:45:5F:F1:42,,2022-06-08T08:01:40.382987,0,"['3.21', '86.00', '-15.885813', '-47.811734']",['iisc'],3.21,86.00,-15.885813,-47.811734,06/08/22,08:01:40
366,Green1,9F:43:45:5F:F1:42,,2022-06-08T07:40:05.861163,0,"['3.31', '91.29', '-15.885794', '-47.811785']",['iisc'],3.31,91.29,-15.885794,-47.811785,06/08/22,07:40:05
367,Green1,9F:43:45:5F:F1:42,,2022-06-08T07:18:32.860406,0,"['3.15', '87.43', '-15.885837', '-47.811867']",['iisc'],3.15,87.43,-15.885837,-47.811867,06/08/22,07:18:32
368,Green1,9F:43:45:5F:F1:42,,2022-06-08T06:56:36.281132,0,"['3.15', '89.14', '-15.885764', '-47.811767']",['iisc'],3.15,89.14,-15.885764,-47.811767,06/08/22,06:56:36
369,Green1,9F:43:45:5F:F1:42,,2022-06-08T06:34:58.305172,0,"['3.14', '88.57', '-15.885790', '-47.811802']",['iisc'],3.14,88.57,-15.885790,-47.811802,06/08/22,06:34:58
370,Green1,9F:43:45:5F:F1:42,,2022-06-08T06:13:05.033707,0,"['3.22', '88.57', '-15.885599', '-47.811836']",['iisc'],3.22,88.57,-15.885599,-47.811836,06/08/22,06:13:05
371,Green1,9F:43:45:5F:F1:42,,2022-06-08T05:51:29.658242,0,"['3.38', '87.86', '-15.885787', '-47.811881']",['iisc'],3.38,87.86,-15.885787,-47.811881,06/08/22,05:51:29
372,Green1,9F:43:45:5F:F1:42,,2022-06-08T05:29:27.659278,0,"['3.38', '90.00', '-15.885934', '-47.811874']",['iisc'],3.38,90.00,-15.885934,-47.811874,06/08/22,05:29:27
373,Green1,9F:43:45:5F:F1:42,,2022-06-08T05:07:52.977564,0,"['3.21', '92.86', '-15.885844', '-47.811712']",['iisc'],3.21,92.86,-15.885844,-47.811712,06/08/22,05:07:52
374,Green1,9F:43:45:5F:F1:42,,2022-06-08T04:45:51.570834,0,"['3.28', '85.57', '-15.886144', '-47.811892']",['iisc'],3.28,85.57,-15.886144,-47.811892,06/08/22,04:45:51
375,Green1,9F:43:45:5F:F1:42,,2022-06-08T04:23:42.042888,0,"['3.46', '86.57', '-15.885695', '-47.811680']",['iisc'],3.46,86.57,-15.885695,-47.811680,06/08/22,04:23:42
376,Green1,9F:43:45:5F:F1:42,,2022-06-08T04:02:03.447968,0,"['3.13', '88.57', '-15.886175', '-47.812172']",['iisc'],3.13,88.57,-15.886175,-47.812172,06/08/22,04:02:03
377,Green1,9F:43:45:5F:F1:42,,2022-06-08T03:40:04.107953,0,"['3.20', '92.57', '-15.886606', '-47.812027']",['iisc'],3.20,92.57,-15.886606,-47.812027,06/08/22,03:40:04
378,Green1,9F:43:45:5F:F1:42,,2022-06-08T03:16:48.945490,0,"['3.40', '92.43', '-15.885227', '-47.811931']",['iisc'],3.40,92.43,-15.885227,-47.811931,06/08/22,03:16:48
379,Green1,9F:43:45:5F:F1:42,,2022-06-08T02:54:47.980357,0,"['3.23', '88.14', '-15.885814', '-47.811761']",['iisc'],3.23,88.14,-15.885814,-47.811761,06/08/22,02:54:47
380,Green1,9F:43:45:5F:F1:42,,2022-06-08T02:33:14.008014,0,"['3.25', '89.14', '-15.886591', '-47.812134']",['iisc'],3.25,89.14,-15.886591,-47.812134,06/08/22,02:33:14
381,Green1,9F:43:45:5F:F1:42,,2022-06-08T02:11:02.902187,0,"['3.23', '93.00', '-15.885977', '-47.812195']",['iisc'],3.23,93.00,-15.885977,-47.812195,06/08/22,02:11:02
382,Green1,9F:43:45:5F:F1:42,,2022-06-08T01:49:10.295080,0,"['3.36', '95.00', '-15.885903', '-47.811870']",['iisc'],3.36,95.00,-15.885903,-47.811870,06/08/22,01:49:10
383,Green1,9F:43:45:5F:F1:42,,2022-06-08T01:27:04.882760,0,"['116.76', '80.86', '-15.885748', '-47.811827']",['iisc'],116.76,80.86,-15.885748,-47.811827,06/08/22,01:27:04
384,Green1,9F:43:45:5F:F1:42,,2022-06-07T20:45:33.082432,0,"['53.21', '89.00', '-15.886060', '-47.811903']",['iisc'],53.21,89.00,-15.886060,-47.811903,06/07/22,20:45:33
385,Green1,9F:43:45:5F:F1:42,,2022-06-07T20:23:41.019373,0,"['53.46', '88.29', '-15.886021', '-47.811721']",['iisc'],53.46,88.29,-15.886021,-47.811721,06/07/22,20:23:41
386,Green1,9F:43:45:5F:F1:42,,2022-06-07T20:02:05.709077,0,"['205.79', '87.72', '-15.886118', '-47.811751']",['iisc'],205.79,87.72,-15.886118,-47.811751,06/07/22,20:02:05
387,Green1,9F:43:45:5F:F1:42,,2022-06-07T19:40:32.278232,0,"['359.77', '89.57', '-15.886031', '-47.811751']",['iisc'],359.77,89.57,-15.886031,-47.811751,06/07/22,19:40:32
388,Green1,9F:43:45:5F:F1:42,,2022-06-07T19:19:01.277463,0,"['285.19', '89.14', '-15.886070', '-47.811786']",['iisc'],285.19,89.14,-15.886070,-47.811786,06/07/22,19:19:01
389,Green1,9F:43:45:5F:F1:42,,2022-06-07T18:57:43.294053,0,"['361.37', '88.00', '-15.886103', '-47.811725']",['iisc'],361.37,88.00,-15.886103,-47.811725,06/07/22,18:57:43
390,Green1,9F:43:45:5F:F1:42,,2022-06-07T18:18:10.077675,0,"['590.20', '85.57', '-15.885996', '-47.811777']",['iisc'],590.20,85.57,-15.885996,-47.811777,06/07/22,18:18:10
391,Green1,9F:43:45:5F:F1:42,,2022-06-07T17:56:40.350481,0,"['445.41', '88.14', '-15.886001', '-47.811881']",['iisc'],445.41,88.14,-15.886001,-47.811881,06/07/22,17:56:40
392,Green1,9F:43:45:5F:F1:42,,2022-06-07T17:35:05.973041,0,"['54.10', '91.14', '-15.886074', '-47.811886']",['iisc'],54.10,91.14,-15.886074,-47.811886,06/07/22,17:35:05
393,Green1,9F:43:45:5F:F1:42,,2022-06-07T17:13:54.594775,0,"['525.86', '-500.01', '-15.886152', '-47.811790']",['iisc'],525.86,-500.01,-15.886152,-47.811790,06/07/22,17:13:54
394,Green1,9F:43:45:5F:F1:42,,2022-06-07T16:51:14.059291,0,"['281.36', '88.00', '-15.886203', '-47.811781']",['iisc'],281.36,88.00,-15.886203,-47.811781,06/07/22,16:51:14
395,Green1,9F:43:45:5F:F1:42,,2022-06-07T16:29:22.550995,0,"['519.69', '83.72', '-15.886776', '-47.811303']",['iisc'],519.69,83.72,-15.886776,-47.811303,06/07/22,16:29:22
396,Green1,9F:43:45:5F:F1:42,,2022-06-07T16:07:36.917138,0,"['746.99', '85.00', '-15.886202', '-47.811812']",['iisc'],746.99,85.00,-15.886202,-47.811812,06/07/22,16:07:36
397,Green1,9F:43:45:5F:F1:42,,2022-06-07T15:45:57.124139,0,"['746.25', '87.43', '-15.886074', '-47.811804']",['iisc'],746.25,87.43,-15.886074,-47.811804,06/07/22,15:45:57
398,Green1,9F:43:45:5F:F1:42,,2022-06-07T15:24:19.732082,0,"['742.00', '81.14', '-15.886251', '-47.811754']",['iisc'],742.00,81.14,-15.886251,-47.811754,06/07/22,15:24:19
399,Green1,9F:43:45:5F:F1:42,,2022-06-07T15:02:43.225957,0,"['744.08', '87.14', '-15.886040', '-47.811879']",['iisc'],744.08,87.14,-15.886040,-47.811879,06/07/22,15:02:43
400,Green1,9F:43:45:5F:F1:42,,2022-06-07T14:40:32.344521,0,"['598.81', '84.00', '-15.886068', '-47.811853']",['iisc'],598.81,84.00,-15.886068,-47.811853,06/07/22,14:40:32
